"Gene","Correlation"
"TM9SF2",0.713844820925583
"GMPPA",0.713824277326561
"GAMT",0.713563921498817
"RTCB",0.713403278054377
"RTN4",0.713305691958962
"MCAT",0.713274844016078
"TRIM65",0.713164571047925
"SHB",0.713084845463223
"NACA",0.71238595217534
"ABTB1",0.712333671020058
"SNRNP40",0.712072300455717
"TRAPPC6A",0.711934082054465
"B4GALT3",0.711846684512632
"CMC2",0.711605953986625
"PLEKHA2",0.711509945629859
"DYRK1B",0.711447417262327
"COX6A1",0.710993462014512
"HSPB1",0.710953124479438
"CRELD2",0.710826777165619
"NIT2",0.710766696802102
"DDX50",0.710718143457009
"ZDHHC5",0.710349188110599
"RPA2",0.710327705242293
"ZDHHC12",0.710303749735699
"CMAS",0.709995035624576
"ARPC1A",0.709883937402702
"NUDT5",0.709861224586653
"RPL7A",0.70966964178821
"ROM1",0.709619724592553
"GCC1",0.709143212807179
"TUBB",0.708996254323709
"IMMT",0.70880600886334
"HARS2",0.708787847151742
"EIF2S1",0.708756259100341
"POMP",0.708643771072016
"AP3D1",0.708465316732071
"MRPS10",0.70840685849439
"TBCD",0.708127409975639
"CD59",0.708083772186221
"HNRNPUL1",0.708034120705345
"BIN1",0.70768115524487
"DNTTIP1",0.707654797118635
"CHST7",0.707432648948499
"EWSR1",0.707308949808229
"CCDC106",0.706659568372206
"ATG13",0.706625438354819
"PPP2R5D",0.706213001091769
"TSPAN4",0.706188040672907
"SDHC",0.706185000851356
"ACAA2",0.705888410881837
"DHFR",0.705747443158325
"PMM1",0.705060652257845
"SPTLC1",0.705034065602229
"NFATC2IP",0.70497203743088
"B9D2",0.704942105425129
"MECR",0.704853873702313
"DCXR",0.704467419995117
"HSP90AB1",0.704346796985017
"RNPEP",0.703659918602309
"CWC27",0.703611008434483
"EML2",0.703347743781564
"POLR2C",0.703280935842561
"CERS5",0.703255932644052
"PXN",0.703193600397438
"METTL16",0.703146988329165
"RNF114",0.702937883364252
"PSMA2",0.702618151472461
"MOB2",0.702580377852762
"ACTB",0.70220550265935
"NRDE2",0.702164400013535
"YY1",0.702093198628502
"CLIC1",0.701921162007339
"HIGD2A",0.701904556966582
"HCCS",0.701618680614851
"SFN",0.701601134894186
"HSPA4",0.701270390075812
"ASXL1",0.701051635378118
"CYB5B",0.700797372385761
"THAP4",0.700786127552838
"RAB11B",0.700762893817361
"TKFC",0.700759278568513
"DYNLL2",0.700439032996571
"ULBP2",0.700059154099501
"TAX1BP1",0.700033412815675
"ACO1",0.699690591261599
"CCDC86",0.699370302818928
"B9D1",0.699353867518047
"RPS23",0.6990629731003
"ZBTB48",0.699034556388528
"DGUOK",0.698979677735438
"SLC25A11",0.698884726416716
"EIF1",0.698783176477511
"GGT7",0.698624743586626
"UBE3A",0.698485190953892
"CDC16",0.698421490582016
"CAMKK1",0.698362890582317
"EXOSC6",0.697834915526187
"MPND",0.697707150898809
"NDUFA8",0.697578866653879
"CNOT2",0.697313050587926
"SUGT1",0.697175623076345
"AGBL5",0.697153158532649
"HSPB8",0.69699027635646
"GLG1",0.696875466734829
"EXOSC8",0.696853153187205
"GNL3",0.696803898525795
"GGNBP2",0.696646696903232
"UQCRB",0.696618542186196
"SRM",0.696304733890347
"GCDH",0.695779073261993
"APOBEC3C",0.695735106348185
"B4GALNT1",0.695681897627664
"TNPO3",0.695367089080283
"CNN2",0.695237762711299
"YWHAG",0.695166855663024
"SPATC1L",0.695114070804117
"ANAPC16",0.694954795494676
"SMARCA1",0.694653060862755
"SMARCC2",0.69448678904628
"MAGOH",0.694374981585789
"GPR108",0.694129098486916
"RPRD1B",0.693518379827257
"C19orf47",0.693360093364459
"ZC3HC1",0.692843154628759
"PREB",0.692760438739282
"EPS8L1",0.692675421099388
"DHX32",0.69246604101791
"AHCYL1",0.692384928531254
"LHB",0.692362881251571
"ETFA",0.692339487961141
"TIMELESS",0.692309246354115
"RNF10",0.692307875950362
"DNAJB6",0.691893009954102
"POLG",0.691806669291884
"CANT1",0.691713413700788
"SRP68",0.691227938536416
"CCNO",0.691083873138621
"SNRPF",0.690761572262102
"VPS45",0.690474732971406
"ETV4",0.690399892731963
"MIIP",0.690365028217164
"HDAC3",0.690350675827312
"GPX4",0.690341627916334
"DHX16",0.690175085141411
"PHC2",0.690113138580143
"PAK4",0.689760481373189
"CENPH",0.689214293477203
"NXF1",0.689048774746486
"CMTM6",0.688996526491807
"POLR2F",0.688866279339903
"RBM28",0.688497293215546
"C11orf24",0.688395950894196
"NDRG3",0.688209856634101
"POLE3",0.687904378946054
"TNPO2",0.687863987058554
"RPS2",0.687759741264407
"CDK16",0.687454376696983
"IDH3G",0.687345555490106
"RHOG",0.687269504960669
"SERGEF",0.687121030969498
"CTPS1",0.687001611555423
"VPS35",0.686997354188843
"RPL36AL",0.686720978066564
"MAPK3",0.686625635699434
"CTSA",0.686481857909816
"NAPRT",0.686343437230748
"PPHLN1",0.686217354660532
"PPA1",0.686196091048376
"NOLC1",0.685472822807573
"THAP3",0.685356891274891
"TRAPPC4",0.685340979905411
"IKBKG",0.685261215568923
"BAP1",0.685243280274362
"SMARCA2",0.68521340919237
"TRAPPC12",0.685159734724998
"SLC38A10",0.685143002989846
"SLC2A4RG",0.684681240947777
"SYNGR2",0.684636818686267
"PELI3",0.684520419957866
"TMEM87A",0.684375641232715
"UPF1",0.684263608761605
"ADM",0.684011843544476
"COPZ1",0.683508684018813
"LSM3",0.683482879769359
"DCTN2",0.683307611782011
"TUBA4A",0.683206432500588
"PPP5C",0.68300492634378
"TMEM138",0.682945233905712
"PIGG",0.682618704501471
"ENG",0.68253220783062
"SMG6",0.682365519368838
"MEN1",0.682351491027147
"FH",0.682308852702719
"COPA",0.682190195153721
"GRB2",0.682049553165264
"PPME1",0.681274672267965
"ZWINT",0.680832596089073
"AMBRA1",0.680725593889094
"YIF1B",0.680577443978204
"CIART",0.680477052186837
"MZT2A",0.680439913230728
"RABGGTA",0.680215011470443
"AP2M1",0.679633531924287
"DNAJC8",0.679358222800651
"IKBKE",0.6790336830126
"ARRDC1",0.678447481042302
"LSM1",0.678386840590879
"TRAF2",0.677891789208811
"COMMD6",0.677789129238675
"LAMTOR1",0.677709799005896
"OGG1",0.677658754987538
"CDC42SE1",0.677338724024295
"PTGFRN",0.677112204395984
"CXCL2",0.677053444947388
"SMARCB1",0.676249617764427
"FUNDC2",0.675945417811862
"ABCD1",0.67549698133138
"RABGGTB",0.675441478626116
"ATG4D",0.675424029447042
"FAM83A",0.675220800771646
"ARL4D",0.674704210579175
"GLA",0.674598139693502
"PTBP1",0.674520171139895
"HTRA1",0.6744467157663
"KRT7",0.674444896819533
"SS18L2",0.674381432524936
"HMG20B",0.674145410096025
"MLEC",0.674059613998964
"ATP6V1F",0.674019048266191
"MTA3",0.6739599978465
"NAGLU",0.673863389780284
"TAOK2",0.673745699768186
"RNF41",0.673701404718583
"EIF1AX",0.673529341572001
"PPID",0.673526249948366
"RALY",0.673390476002385
"SLC8B1",0.673381191604981
"ANAPC5",0.673141364724962
"ECH1",0.673050440685285
"TINF2",0.672948151435139
"SSX1",0.672916109501065
"DNPEP",0.672765780873527
"U2AF1L4",0.672597116330651
"CBX6",0.672581698041425
"EXOC4",0.672532974566733
"ATP6V1E1",0.6715258004971
"NOL7",0.671514471876684
"MTCH1",0.670982523016079
"NMB",0.670911793116878
"PPP1CC",0.670754358381383
"P4HTM",0.670689079556263
"EPHX1",0.670649539264413
"EPDR1",0.670629121655264
"UBA1",0.67061513211816
"GKAP1",0.670612377025097
"ERLIN2",0.670589782069319
"WFDC3",0.67043141581591
"HSPB6",0.669696845003002
"HACD1",0.669612593601884
"PLK1",0.66955020292529
"AMPD2",0.669498197521574
"TP53BP1",0.669291519557691
"SUMO3",0.66896954085038
"TCF19",0.668641322860116
"RPL39L",0.668334854921028
"CLASRP",0.668073581882856
"UBA2",0.667602952598066
"MALSU1",0.667588882449519
"MTDH",0.667431415953517
"CANX",0.667406659619747
"DNMT1",0.667188057085246
"PTRHD1",0.66682335529988
"ASB8",0.666661209635904
"SLC25A5",0.666472200787359
"FADS3",0.666467619999687
"TBL2",0.666454888254592
"DALRD3",0.666454300156498
"TUBGCP2",0.666420736144554
"IFRD2",0.666304151401466
"LEMD2",0.666113305883063
"FBXL18",0.666066005205465
"PPP1R8",0.666059232941257
"TOR1B",0.665906682163312
"CLK3",0.665477345273151
"TOMM20",0.665383710690826
"PRMT5",0.665260886146754
"CARD10",0.665165363586236
"SLC39A14",0.66495695274298
"FOXRED1",0.664740421566853
"EIF4G1",0.664443041392273
"NEK9",0.664225497808565
"ASS1",0.663915250639112
"EPS8L2",0.663715716489611
"OTUD5",0.663392670527417
"SNX11",0.663379125046617
"RPL14",0.663248297743152
"XRCC3",0.663231627478812
"TRIM21",0.663203126612893
"KPTN",0.663184741801474
"NGDN",0.663004474590703
"RBPMS",0.662986841498509
"THYN1",0.662873289543943
"TCEAL4",0.662826364424645
"RAB32",0.662723909546859
"MRPS15",0.662652643278694
"ANO10",0.662373952179465
"PTPN1",0.662334858438164
"CCDC80",0.661908694646976
"FSD1",0.661347665660881
"NCS1",0.661037490900152
"RTCA",0.66063905218861
"PCNA",0.660623621035672
"ERGIC1",0.660614811550063
"DOLPP1",0.660364168257141
"RPL7L1",0.660344086845947
"PTPN11",0.660334222063156
"CDCA8",0.660297015959061
"RPL22",0.66026017896461
"AKT1",0.66024236816892
"CDC42",0.660147036282889
"ALKBH2",0.66013638243917
"MICU1",0.660126443889799
"SCCPDH",0.659723694773745
"ASF1B",0.659674672137197
"COX7A2L",0.659631429148432
"GLMP",0.659615708957892
"PHTF1",0.659460986965926
"FMNL1",0.659449265700323
"SDF2",0.659299320913987
"SERPINE2",0.659041095830176
"MIER2",0.65827171089342
"MBTPS1",0.658114843942982
"SLC2A6",0.658039223914158
"RPL22L1",0.657824400203203
"FRA10AC1",0.657770664696783
"KCTD11",0.657751811834849
"TRIB3",0.657695826358352
"RRAS2",0.657629831548291
"RPLP1",0.657381862844055
"CIR1",0.657378924237687
"MED9",0.657373151897018
"SEMA4B",0.657351181006093
"RABGEF1",0.657311381566576
"HYI",0.657271893881028
"ZFAND2A",0.656941579236738
"PEX14",0.656847115596063
"TCF25",0.656706892496937
"BRK1",0.656416753839846
"RPUSD3",0.656403995343703
"STARD3",0.656374813846809
"KLHL21",0.656283140500364
"SLC7A1",0.656155951321352
"CDC42EP2",0.655715924243694
"SHISA4",0.655391282692607
"EHD2",0.655311470792428
"ANXA4",0.655272336524224
"GADD45A",0.655084558052634
"KRT10",0.655036536741881
"NAP1L4",0.654571080641786
"AGPAT3",0.654312516698814
"DBN1",0.654196251974273
"KCNMA1",0.654153888811561
"ADAM12",0.654072391642315
"MDFIC",0.654002677337138
"KDELR2",0.653915015008138
"HINT1",0.653420778444899
"POLR3A",0.653304817341641
"SERINC3",0.653194536659252
"PHF19",0.653004557805261
"CSE1L",0.652771349693125
"HCN2",0.65261428039324
"STMN1",0.652524582939171
"STAT6",0.651988611314578
"ZRSR2",0.651403291183631
"SLC3A2",0.651268451220409
"RNF135",0.650718262892681
"BAG1",0.650350614839292
"EIF3J",0.65032811022714
"CTNNAL1",0.649797289542006
"LEO1",0.649552871431857
"OCIAD2",0.649278480578533
"PVR",0.649245178269449
"MAPK12",0.649177584033279
"SH3GLB2",0.648996733023358
"CS",0.648738994039878
"RPN1",0.648695972505473
"FARS2",0.648572528542389
"UPF3B",0.648570669237053
"GFPT2",0.648452973966923
"ALG3",0.648424503727939
"PBXIP1",0.648006984009836
"ESRRA",0.646879952582028
"PPP4R3A",0.646775649934789
"CCAR1",0.64670600291226
"GPT2",0.646675557809091
"ACIN1",0.646608463615526
"MPV17L2",0.64650289772877
"DAD1",0.646299017084635
"RPL19",0.645979371531111
"TTC7A",0.645935097387633
"KLHL12",0.645654534879767
"SLC10A3",0.64563870008757
"TERF2",0.645407528284836
"EMILIN2",0.645294814282484
"RAB12",0.645156011612896
"PCID2",0.645088988058846
"MPHOSPH10",0.644680657445829
"UQCR10",0.644621590152591
"ADH5",0.644395141142849
"TOLLIP",0.644309851915007
"TRADD",0.643938034550825
"GPN3",0.643862797533762
"TIPIN",0.643596495256509
"ELP3",0.643435200321816
"OTUD7B",0.643277140681864
"PPM1F",0.643274823998754
"TRPT1",0.643129683620584
"ARPC3",0.642871915759603
"PPP2R5C",0.642760259466843
"IFITM2",0.642728640889728
"ECM1",0.642289380569656
"BCKDK",0.642247512665762
"CHP1",0.642076539516143
"HNRNPH3",0.64204065793717
"NDOR1",0.642023041443735
"TWF2",0.64197587377932
"ZFPL1",0.64196718953586
"TACC1",0.641868119811882
"TSEN54",0.641773620547947
"NPTN",0.641410236113397
"L3MBTL2",0.641293490037826
"PGRMC1",0.641193507093544
"ZDHHC4",0.641176664954587
"LMNB1",0.641157787417121
"IFT20",0.641025627746459
"CCDC47",0.640359404172642
"TM9SF4",0.640242394285854
"MYH9",0.639586034338228
"DSTYK",0.639262136052984
"TXNDC12",0.639261656314032
"GPI",0.639199565325242
"SPPL2A",0.639123903232931
"SETD3",0.638995142193186
"SLC35A2",0.638948188112003
"PGM1",0.638857833929875
"YBEY",0.638804739040559
"ZNF394",0.638784252746864
"TFE3",0.638696639028868
"TMEM186",0.638664715088638
"ANXA2",0.6386324875949
"ACTN4",0.638579616215117
"COPS5",0.638249175012488
"MUS81",0.638243814295044
"ACOX3",0.638157192831024
"AMFR",0.637421831961746
"FSCN1",0.637389499662324
"IPPK",0.63738090841462
"AHNAK",0.637376243723443
"GABRQ",0.637264761216923
"CSTF2",0.637227472654565
"ILF3",0.637178959960115
"TNFRSF9",0.637121643164228
"NFKBIE",0.636855413821989
"SLC35E4",0.636819322854742
"DCAF8",0.636806227217391
"TSG101",0.636696922106508
"LMF2",0.636605327103442
"GRK6",0.636314506640117
"ZNF48",0.636294199863151
"RWDD1",0.636277103578599
"SEC16A",0.635670357844698
"NOP10",0.635627554755162
"RCN1",0.635601075478259
"UBAP2L",0.635369532114927
"ZER1",0.635367607610866
"SLTM",0.635331193765476
"ABHD12",0.6349556453901
"COX7C",0.634929018432741
"BICD2",0.634819000793322
"CAV1",0.634687366379453
"TXN",0.634491009050302
"GLRX3",0.634333888545222
"POLR1D",0.63396814917471
"TIMM17A",0.633803506411274
"CNOT7",0.633714194018945
"CENPW",0.633667806963571
"UAP1",0.63354768050039
"POLR1C",0.633474657650817
"RBM26",0.633319706029766
"AP5S1",0.632857892421366
"NCOR2",0.631960071055143
"TAF6",0.631952895738579
"PPP1R7",0.631818238519585
"PSMD12",0.631706077287753
"CALR",0.631315426248125
"PCMT1",0.630991143666189
"UPF2",0.630960002276632
"PNN",0.63083599652713
"ZNF653",0.630812796965963
"PPIE",0.630637108835587
"PPP1R26",0.630634877779164
"DUS2",0.630368630931437
"FBLN1",0.629551143928586
"INTS10",0.629513882607848
"MRPL16",0.629069449110234
"MRPS28",0.628968621717724
"PCCA",0.628910211285669
"XRCC5",0.628878817032728
"OS9",0.628688759902926
"SH3BGRL3",0.628637424327991
"PPP3CC",0.628376768355792
"SV2A",0.628322702716269
"DNAJB1",0.628315585834154
"GNGT2",0.628281773445038
"BRCA1",0.627778202942146
"KDM2B",0.627760457528722
"DYNLL1",0.627744131238592
"PCIF1",0.627605737856315
"PPP3R1",0.627356747359415
"RBM23",0.627335812009738
"C1QBP",0.627189770373433
"SMARCD1",0.627050570169756
"MTMR14",0.627017673027022
"PIN4",0.62658990097517
"STC2",0.626495807754433
"DNAJA2",0.625675744318479
"DOLK",0.625650847187542
"HPRT1",0.625547791815599
"M6PR",0.625312471161306
"GPR176",0.625102851323115
"IMMP1L",0.625086023782598
"CCDC61",0.625030797973329
"TEX261",0.625023604703637
"METTL6",0.624978593944543
"TOR2A",0.62496615504399
"OBSL1",0.624328393747254
"SLC39A9",0.624325555780098
"UBALD1",0.62421916101513
"THUMPD1",0.624106514396077
"LUC7L3",0.623896353539341
"NFE2L1",0.623640296437607
"ST3GAL4",0.62350547321656
"SMC3",0.62324658199905
"MRPL43",0.623235751302171
"CBX3",0.622976562369942
"CCDC107",0.62287746708783
"NIT1",0.622843266552277
"C12orf43",0.62278151623353
"KXD1",0.622233574322628
"HIC1",0.622119971520327
"MRPS26",0.622071474243283
"PFDN4",0.621771192308051
"SCYL1",0.62171783104394
"ETF1",0.62158176980557
"ACADVL",0.621563594901821
"NCKAP5L",0.621457621903812
"CA12",0.621435802430318
"SH2D4A",0.620932645450535
"TRAF1",0.620637325482245
"LAT",0.62059993819485
"ZNF205",0.620236580693408
"NXPE3",0.620033173427762
"RASA3",0.619819783657624
"TNRC6A",0.619406648075024
"HSDL1",0.619279577831539
"ST6GALNAC6",0.619208734482696
"PPP6C",0.618867929172306
"SUB1",0.618809567395883
"RSL24D1",0.618772887234834
"VDAC2",0.618493871386438
"FEM1A",0.618301364141914
"SPSB2",0.617442370583012
"RGS3",0.617318561145863
"MPLKIP",0.617107779334651
"API5",0.616996116515966
"CAD",0.61686780686149
"PFKL",0.616710197792652
"ZNF24",0.616586212703478
"A4GALT",0.615883032852714
"PTP4A2",0.615464312105394
"BCL7B",0.614850849864673
"CCNB1",0.614579427066604
"NOL10",0.614215178727127
"SMARCE1",0.614179782689762
"RPTOR",0.613767200191509
"RCC2",0.613765498286133
"MRPL10",0.61351667589739
"ABHD17A",0.613468799613949
"PARK7",0.613266980800562
"RFC2",0.613243969847329
"KCTD10",0.613020218851962
"LOXL1",0.612864409639973
"PDLIM1",0.612388064978246
"STK4",0.612364029591201
"WDR6",0.612171518916671
"KDM4A",0.612032921636799
"KIAA0319L",0.611803179010759
"TMEM234",0.61055846436284
"DNTTIP2",0.610522509245822
"ARMC10",0.610456069192489
"ZC3H15",0.610167220892693
"PFAS",0.610137164676048
"FCF1",0.61012883058075
"COA4",0.610116217462588
"XIAP",0.610028266347242
"PITPNM1",0.609897914823851
"LDHB",0.609792497079513
"MEF2D",0.609782618761932
"UCHL3",0.609626853672746
"RABEPK",0.609297420694895
"CORO1C",0.609224098750329
"SESN2",0.609048256313589
"TMEM214",0.608887333147695
"DTD1",0.608803220913886
"NOB1",0.608585843357008
"RPL5",0.608573406477407
"RAD21",0.608409701171008
"MAGED2",0.608104164096852
"CTDP1",0.607886005466543
"MTIF2",0.607882453709572
"ARHGAP35",0.607853922055187
"UBB",0.607793131128902
"TTI2",0.607755602450165
"UTP3",0.607733606231877
"C1orf216",0.607465535325697
"STAP2",0.607464912521162
"MNAT1",0.607394309814448
"RPS15A",0.607317551984486
"HNRNPF",0.607161259539112
"DDX3X",0.606891273040287
"CAND1",0.606752526246432
"TATDN1",0.606322757099466
"RPL26L1",0.605996544166054
"EIF3H",0.605877228717679
"REXO1",0.605766640772773
"KANK2",0.60572833120882
"BECN1",0.605493780589657
"MFAP2",0.605460305596704
"ARF1",0.605399450733869
"RAD23A",0.60528864287704
"CIRBP",0.60503698598825
"MCM2",0.604898236683732
"HCFC1",0.604792566110957
"NUTF2",0.604730868773738
"CCNK",0.604698989070574
"SRSF4",0.604497684870282
"RPS11",0.604469939745657
"TARDBP",0.604407056851647
"EMC6",0.604332955403542
"TBX2",0.6040550671042
"ERICH1",0.603961659186321
"MESP1",0.603945645452907
"AK2",0.603774060895431
"ECD",0.603476523549651
"WDR81",0.603008739337274
"PICK1",0.602828774808855
"KATNB1",0.60265241784228
"MARK2",0.602623635127798
"ATXN10",0.602577168400483
"CCNB2",0.602394354677122
"RFNG",0.601929020978267
"SETD1A",0.601890102192316
"C1orf50",0.601743481233536
"ZFYVE1",0.601380541155045
"GSPT1",0.601262308121417
"VRK1",0.601129143737608
"PIM3",0.600841127374694
"RTN3",0.600605224490194
"HMGA1",0.600576515840917
"CAMK1",0.600493602180523
"HSPA14",0.600382497218207
"RAB3B",0.599641446420412
"CMTM3",0.599557582219245
"INO80C",0.599505180476046
"CEBPZ",0.599400634569471
"TMEM39B",0.5993195985555
"RNF126",0.599304032367179
"GNPAT",0.599058988108779
"USF1",0.598702337777728
"MMP3",0.598583483646264
"DOK4",0.598572186636976
"ZNF707",0.598522611203984
"SLCO4A1",0.598425353288761
"ANAPC13",0.598014552935312
"RBMS1",0.597609454868978
"SAPCD2",0.597412200179849
"MRPL33",0.597401825591997
"LACTB",0.597037739412934
"MLF2",0.596883166548424
"TRNAU1AP",0.596863260153917
"CXCL3",0.596761066746816
"PPT1",0.596323175936723
"SGSH",0.596291305129545
"GAK",0.596055982810219
"HNRNPK",0.595961996975236
"DHRS7",0.595929002855405
"UROS",0.595703929500219
"COMTD1",0.595304774798184
"SSR3",0.595140063962848
"GAS2L1",0.595042185930713
"LCN2",0.594975499083645
"HMGN1",0.594869917079749
"GALNT1",0.594768108100636
"UQCRC2",0.59476285166687
"MSN",0.594486234586475
"COQ3",0.594319013400193
"FKBP3",0.594096962102783
"CSRP1",0.593862434830847
"POC1A",0.5938391100886
"CHMP5",0.593489311009905
"IRF1",0.593372572332449
"RAVER1",0.593273737390155
"WBP2",0.593206063138905
"FAM120C",0.5929712475961
"G0S2",0.59292953112531
"IAH1",0.592883322446393
"MGAT4B",0.592804857623111
"PTS",0.592461479703844
"AURKA",0.592380270045353
"EBI3",0.592331262301233
"C9orf40",0.592206845796123
"UHRF1",0.592199060662115
"PARP12",0.592075041763304
"ZNF212",0.591613929209093
"MRM1",0.591488651585272
"LYRM4",0.591341455443634
"ITPRIPL2",0.591088338010167
"GLTP",0.590806903513637
"DPM1",0.590774524610836
"TMEM106C",0.590772459355044
"CALM1",0.590230603438987
"CDC6",0.590135671486901
"SHARPIN",0.58994367944569
"EIF3E",0.589235295649112
"MAP2K1",0.589154883201456
"NUDCD2",0.589144172070689
"PSMG4",0.589041921073292
"TTI1",0.588610920618051
"MXRA7",0.588593652578693
"TUBGCP3",0.588367518057109
"RSAD1",0.588297990165345
"RNF26",0.58806671682745
"TRABD",0.587838773981578
"DNASE2",0.587519841881688
"GNL2",0.587457533820268
"AP1M2",0.587118797888001
"MLST8",0.587008871471579
"HSD17B4",0.586798126182674
"PRR12",0.586567520871625
"SLC2A8",0.586411917361181
"NUP88",0.585516073167718
"USP22",0.585401115844613
"ZNF740",0.585262493895067
"INTS3",0.584814163358618
"DTX2",0.58448938419505
"RPL35A",0.584171327044456
"SIGMAR1",0.583931915859171
"CASP4",0.583780163152997
"MAP3K13",0.5837525116678
"CCNH",0.583516982523797
"PIK3CD",0.583395865061151
"ATP6V0E1",0.583368397178528
"VDAC3",0.58312629283245
"SLC27A3",0.582927097995954
"TM2D3",0.582917618016511
"HMGB1",0.582713747209401
"MBOAT7",0.582548189324485
"DNPH1",0.582533286731505
"ANXA7",0.582527429870329
"ZNF668",0.582446032953119
"RUFY1",0.582075656519465
"ZFAND6",0.581993123481191
"SZRD1",0.58173964145095
"KIF5B",0.581436579323562
"RRM1",0.581406329164742
"TRIM26",0.581387401411168
"RPA1",0.580919775903774
"PDZD11",0.580849767945597
"XPOT",0.580764892902877
"AP4M1",0.580499098713542
"LRP10",0.58029234363507
"IL6",0.580033131936086
"DDIT4",0.579942147612828
"NSMCE4A",0.57968833676858
"TMEM245",0.579476771294339
"TRIP4",0.579345088629432
"RAI14",0.578868997974587
"IRF2BPL",0.578776149680122
"TOR3A",0.578758518406907
"PITPNA",0.578327086660934
"ERH",0.578277527664418
"UBA7",0.578187429261011
"MDM2",0.578126243159836
"MRPS25",0.578117962406887
"REEP5",0.578105590582727
"WBP1L",0.577746067376362
"ZDHHC7",0.577625170024819
"IP6K1",0.577518062781381
"FDFT1",0.577315797625766
"PRKCD",0.577288928159565
"RAD23B",0.577225213290054
"PRAF2",0.57720394462991
"PDIA6",0.576954849130785
"NELFCD",0.576868760011513
"TEX30",0.576836470980008
"GEMIN7",0.576631015124552
"LUC7L",0.576466698197651
"AJUBA",0.576369115693473
"DYNC1H1",0.576041091323934
"TFCP2",0.575935290380654
"ECHDC1",0.575880568785439
"DHX9",0.575516314633157
"MCAM",0.575153203590181
"LPXN",0.57503501970707
"COX17",0.57498601942456
"BTBD2",0.574452482919342
"UBFD1",0.574353024618784
"CASP6",0.574069659311258
"LMBR1L",0.573986555594585
"LTA4H",0.573641629468518
"BSDC1",0.573632060408803
"SMS",0.573413441222697
"MORC2",0.573312119618811
"YME1L1",0.573211186289302
"ENY2",0.573115606776456
"PLGRKT",0.573007294276635
"ITGB1",0.57297634457954
"FADS1",0.572864096826955
"ATG4B",0.572849356399648
"PTTG1IP",0.572718728891239
"MID1IP1",0.572677076715136
"IGFN1",0.572641643281658
"CTBP1",0.572573951218719
"C1R",0.572139564841572
"G3BP1",0.572006859923829
"SRP14",0.571950718423273
"CHAF1B",0.571932767572791
"RWDD2B",0.571741771201825
"SMC1A",0.5716353941821
"CALM2",0.571520698943476
"GPR68",0.571520644015921
"NRM",0.571472947027842
"TUBA1B",0.57101420293175
"NAA20",0.571013831100362
"SMIM12",0.570844296148579
"GNB5",0.570520689560411
"TYRO3",0.570415109276242
"THEM6",0.57039822071395
"DUT",0.570371373072811
"THG1L",0.57032325730853
"LDLRAP1",0.570185081028003
"ACTR2",0.569918824719902
"FANCA",0.569685094738708
"TXNL1",0.569216795000805
"HOMER2",0.56904193942184
"EIF3M",0.5690133989525
"EXOSC5",0.568992454518317
"GINM1",0.56886616569389
"CMPK1",0.568749060808547
"CCL26",0.568720593594816
"CDCA7L",0.568477414073935
"BROX",0.568336194453878
"GNG11",0.568305341690168
"RBM3",0.568220222564271
"RPL12",0.568156445163676
"SKAP2",0.567990066137159
"TRAP1",0.56797334217294
"ZBTB12",0.567571264633743
"NQO2",0.567113798526281
"GSTM1",0.566996995902973
"PIGS",0.566790091575716
"COA6",0.566413137666567
"PID1",0.565821820436542
"PDCD2L",0.565732368284684
"PDCD5",0.565371133418511
"SLC38A7",0.565253786732641
"ISCA2",0.565144678896684
"NUMBL",0.565020880077307
"TRMT10C",0.565012930787266
"SAP18",0.564777169035829
"ABT1",0.564561944666215
"DNAJC9",0.564182628248128
"RNF112",0.564070840227638
"SAR1A",0.563907107159731
"NDUFC1",0.563800877040926
"AMIGO2",0.563592065856625
"YBX3",0.563256578220105
"AGRN",0.562817881059346
"MARK3",0.562439825872265
"SMAP2",0.562413968261186
"TOMM40L",0.562110986932153
"PEX19",0.561937364683147
"MANF",0.561841973207786
"MRPL18",0.561807162323133
"HSPA5",0.561504212240443
"AKAP12",0.561380846285976
"SEC61A1",0.561312834839537
"SMAD3",0.560821903786552
"GFM1",0.560798188726686
"BYSL",0.560668685411949
"MRPS35",0.560462591268146
"DEDD",0.560251901735284
"SLC39A13",0.560050709464785
"RPS6",0.559842236158419
"PRADC1",0.55930878345415
"NAA35",0.559181985773709
"SPG21",0.558813224457747
"EEF1A1",0.558354518514893
"ASNS",0.558124367460584
"ZNF316",0.558110235491213
"FKBP1B",0.55801586594633
"CDH2",0.557898417559569
"MED6",0.557830448852094
"RRP1B",0.557044218731055
"ZMPSTE24",0.557032695441242
"CDK2",0.556873424524383
"RPL26",0.55685355137809
"SEPHS1",0.556747791354577
"ST3GAL2",0.556487376365048
"TFDP1",0.556268584164592
"HSPD1",0.556053661502325
"VASN",0.555442401005092
"ESD",0.555325809293665
"TAMM41",0.555304711467644
"PSMG2",0.555226412877633
"ZNF324",0.555014496623245
"REPIN1",0.554995529736817
"TMEM41A",0.554740633545704
"CHAMP1",0.55461818470738
"GALNT10",0.554595741340689
"TEX10",0.554328844923208
"TOX4",0.553920675552799
"HEXIM2",0.553883788641733
"CTCF",0.553705938289206
"CNFN",0.553602105681281
"ATMIN",0.553500560109608
"POLB",0.55322183523389
"CHD3",0.553114812998739
"TUBB6",0.553082176809689
"PPP2R5B",0.552625296273966
"B4GALT5",0.552621257988075
"GABARAPL2",0.552342303934146
"TTC17",0.552002130233999
