"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"C11orf71",1.26625,4.173125,0.729654373723308,0.477194589438361,0.805824821381646,-5.92538097069033
"GOLGA8M",0.3075,1.43875,0.729553431829426,0.477254460021471,0.805850785516396,-5.9254536876157
"APEX1",11.7775,66.3125,0.729309818075955,0.477398970759316,0.806019647564275,-5.92562914467758
"MAD1L1",1.55125,12.258125,0.72904314659698,0.477557189603316,0.80610435584676,-5.92582114628436
"FOLR1",-0.4375,0.995,-0.729002694642109,0.477581192921823,0.80610435584676,-5.92585026572744
"OST4",-24.0062499999999,250.731875,-0.728989475822481,0.477589036842821,0.80610435584676,-5.92585978100401
"DIO2",-0.974999999999999,1.26,-0.728895751200056,0.477644654371656,0.80610435584676,-5.92592724202723
"ETDA",0.0625,0.07625,0.728833096699747,0.477681836631478,0.80610435584676,-5.92597233494451
"CCT6B",-0.2375,0.7625,-0.728752579912833,0.477729621820689,0.80610435584676,-5.92603027821122
"ERGIC2",-4.3325,33.67,-0.728628799106121,0.477803089025727,0.80610435584676,-5.92611934451837
"PCMT1",5.01125,72.284375,0.7286252163045,0.477805215615646,0.80610435584676,-5.92612192230954
"ERVH48-1",0.0525,0.08,0.728452726442891,0.47790760461206,0.806201995820512,-5.92624601320559
"ARHGAP18",1.61875,7.640625,0.728007472515811,0.478171966119978,0.806414541866485,-5.92656620740443
"AKR1E2",0.3375,0.31375,0.72795994732558,0.478200188567115,0.806414541866485,-5.92660037334502
"CACNB2",0.81125,1.448125,0.727908851427872,0.478230532572996,0.806414541866485,-5.92663710396762
"CATSPERG",0.0837499999999999,0.345625,0.727897019544873,0.478237559266388,0.806414541866485,-5.92664560905396
"ELF2",0.9675,6.47375,0.727865580202781,0.478256230698908,0.806414541866485,-5.92666820790434
"RARS",5.02249999999999,39.50875,0.727521384119975,0.478460673268125,0.806519557109289,-5.92691555963706
"KCNC4",-0.896249999999998,4.119375,-0.727482483047604,0.478483782706938,0.806519557109289,-5.92694350853254
"TAAR8",-0.045,0.03,-0.727374539893315,0.478547910582359,0.806519557109289,-5.92702105420341
"SPNS2",-1.5975,2.4225,-0.72735301040207,0.478560701644361,0.806519557109289,-5.92703651957641
"CD6",-0.32,0.6025,-0.727314274764676,0.478583715710631,0.806519557109289,-5.92706434364679
"HOXD8",0.848750000000001,6.799375,0.727310928724906,0.478585703729972,0.806519557109289,-5.92706674706535
"NALCN",-0.64375,1.458125,-0.726956977280697,0.478796028964255,0.806763201768279,-5.92732092808584
"2022-03-10 00:00:00",0.15625,0.249375,0.726917698735596,0.478819372525384,0.806763201768279,-5.92734912788182
"LOC105373102",0.14,0.59875,0.726797672878157,0.478890709135198,0.806783008330209,-5.92743529097484
"PNN",2.40624999999999,26.304375,0.726727210181348,0.478932591183675,0.806783008330209,-5.92748586796403
"C11orf96",-7.5025,10.51625,-0.72664202712238,0.478983225764279,0.806783008330209,-5.9275470049233
"NDUFA5",-2.57625,27.349375,-0.726598140493585,0.479009314150225,0.806783008330209,-5.92757850031922
"KCTD21",0.531249999999998,4.595625,0.726390959398215,0.479132484440879,0.806915419909686,-5.92772716076123
"MRPL43",-5.38125000000001,76.728125,-0.726179549738225,0.479258188344678,0.807052073371499,-5.92787881485054
"LOC105373244",0.04375,0.061875,0.72585702992431,0.479449996544889,0.807276483575831,-5.92811009463977
"BHLHE22",-0.0675,0.0625,-0.725805579509618,0.479480599294639,0.807276483575831,-5.92814698105526
"LOC441239",0.0737500000000001,0.085625,0.7256162516384,0.479593221820021,0.807391042980331,-5.92828269526978
"SFMBT2",-0.66125,2.233125,-0.725372563225337,0.47973820444582,0.807560053975114,-5.92845732795045
"DNAJB2",-8.4675,39.845,-0.725017347471786,0.479949587708942,0.807840797676269,-5.92871178624882
"CCND2",7.99499999999999,10.715,0.724888019527832,0.480026562664358,0.807895277057354,-5.92880440143841
"ITGA11",0.235,0.455,0.724655724804362,0.480164841314355,0.80803655063773,-5.92897071541118
"CTNNB1",-14.01625,123.649375,-0.724597113732477,0.480199734664783,0.80803655063773,-5.929012670846
"UNC13A",0.73875,0.995625,0.724339373356513,0.480353195235051,0.808124771151777,-5.92919713122544
"MDN1",0.409999999999999,4.6525,0.724244702724388,0.480409570268141,0.808124771151777,-5.92926487009541
"REC8",2.53875,4.843125,0.724229122729315,0.480418848318717,0.808124771151777,-5.92927601712955
"MAN1C1",-3.16375,4.461875,-0.72405035311804,0.48052531522699,0.808124771151777,-5.92940390568012
"CD2AP",-3.62375,18.584375,-0.723948581024892,0.480585932327145,0.808124771151777,-5.92947669851742
"TSGA10IP",0.155,0.3525,0.72394224347882,0.480589707224196,0.808124771151777,-5.92948123115502
"WDTC1",-2.1425,24.49875,-0.723931375863175,0.480596180454267,0.808124771151777,-5.92948900363032
"MRPL52",3.22000000000001,27.62,0.723909639735101,0.480609127606195,0.808124771151777,-5.92950454889764
"CLCNKB",-0.05375,0.054375,-0.723771774666161,0.480691252001048,0.808134642239595,-5.9296031373044
"CD27",-0.305,1.37,-0.723749971615642,0.480704240563589,0.808134642239595,-5.92961872724422
"ZHX2",-1.0425,5.02625,-0.723507122920951,0.480848925229747,0.808302848044918,-5.92979234306482
"KIAA0753",0.327500000000001,5.3525,0.723430334489569,0.480894679785031,0.808304737409438,-5.92984722890844
"NRSN1",0.72875,1.528125,0.723184064917365,0.481041437739829,0.808476380744807,-5.93002321783881
"CER1",0.0625,0.035,0.722919125529104,0.481199351598249,0.808666739982916,-5.93021248651196
"CSNK1G1",0.385,5.11875,0.722717064586798,0.481319808510132,0.808794122464929,-5.93035679253499
"MRM3",0.792499999999997,9.86875,0.722628737888246,0.481372469421232,0.808807569689947,-5.93041986112828
"CKMT2",-0.41,1.11375,-0.722527732504611,0.481432693691337,0.808833721284213,-5.93049197401612
"DCST1",-0.065,0.2225,-0.722336794273067,0.481546552641529,0.80893288459012,-5.93062826899553
"TSG101",2.59374999999999,32.734375,0.722189328120803,0.481634499715393,0.80893288459012,-5.93073350998687
"TECPR2",-0.824999999999998,5.01875,-0.722159171146541,0.481652486169438,0.80893288459012,-5.93075502941857
"EMC8",-2.42125,22.541875,-0.722129172433884,0.481670378632867,0.80893288459012,-5.93077643509066
"ZNF285",0.40875,0.976875,0.721894537053423,0.481810338600049,0.809092910745062,-5.9309438314126
"PDE7B",0.74,1.0875,0.721786688909489,0.481874678207128,0.80912593148612,-5.93102075676681
"TNFAIP6",1.03,1.96875,0.721261867368466,0.48218784786706,0.809429498569377,-5.93139494647736
"UBD",-2.89625,3.725625,-0.721172062034768,0.482241448449084,0.809429498569377,-5.93145895099597
"HAPLN4",0.55,0.53,0.721067784295199,0.482303691424476,0.809429498569377,-5.93153326075986
"C22orf46",-0.686249999999999,3.725625,-0.721018668880836,0.482333009896534,0.809429498569377,-5.93156825763094
"PHKG2",-0.975000000000001,9.92875,-0.720848029261433,0.482434878158524,0.809429498569377,-5.9316898285938
"LOC150051",-0.1625,0.81375,-0.720831636244878,0.48244466512526,0.809429498569377,-5.93170150627394
"EIF3D",-9.76875000000003,90.885625,-0.720774648384087,0.482478688974227,0.809429498569377,-5.93174210005797
"TMEM19",0.529999999999998,7.25625,0.720683368560861,0.482533189391036,0.809429498569377,-5.93180711460128
"GBP4",0.812499999999999,1.9975,0.720535514344766,0.482621476513731,0.809429498569377,-5.93191240834461
"MALT1",2.53125,10.140625,0.720341945759605,0.482737075400217,0.809429498569377,-5.93205022706977
"GPRIN2",0.0637499999999999,0.089375,0.720293300222351,0.482766129062175,0.809429498569377,-5.93208485675876
"POF1B",-0.045,0.04,-0.720289536512801,0.482768376990374,0.809429498569377,-5.93208753597042
"NAE1",2.94,33.855,0.720204849593424,0.482818959100821,0.809429498569377,-5.93214781725612
"INSYN2",-0.675,2.04625,-0.720171318332211,0.482838987654052,0.809429498569377,-5.93217168343972
"SUPV3L1",0.974999999999996,12.375,0.720094960410694,0.482884598856568,0.809429498569377,-5.93222602804411
"C7orf25",-0.506250000000001,8.504375,-0.719974979634899,0.48295627271291,0.809429498569377,-5.93231140861261
"ACSBG2",0.045,0.055,0.719972390546484,0.48295781944738,0.809429498569377,-5.93231325091088
"ZFP1",-0.432500000000001,5.225,-0.719963426101983,0.482963174874698,0.809429498569377,-5.93231962962608
"LSM6",2.2875,15.25125,0.719950751954283,0.482970746567784,0.809429498569377,-5.93232864788158
"CCDC181",0.34625,2.295625,0.719869270283037,0.483019426431799,0.809429498569377,-5.93238662242514
"MYLK4",0.0712499999999999,0.233125,0.719839178828251,0.483037404814132,0.809429498569377,-5.93240803107869
"SWI5",-3.63374999999999,25.293125,-0.71983699949004,0.483038706892929,0.809429498569377,-5.93240958154297
"USF1",3.91125000000001,23.290625,0.719483059308097,0.483250201813966,0.809708983722152,-5.9326613302613
"RUFY3",4.77375,22.983125,0.719364892520753,0.48332082407695,0.809752400079337,-5.93274535372229
"INTS14",1.42124999999999,14.598125,0.718766573015196,0.483678504236259,0.810162479095938,-5.93317059702023
"B3GNT2",1.16875,10.803125,0.718753967824215,0.483686041427834,0.810162479095938,-5.93317955236739
"LOC107985728",0.1775,0.62625,0.718730975974925,0.483699789435392,0.810162479095938,-5.9331958865315
"ZNF135",1.03125,1.454375,0.718411700374396,0.483890724949887,0.810351438877651,-5.93342266024836
"PLAGL2",0.746249999999999,7.195625,0.718392693033725,0.483902093283739,0.810351438877651,-5.93343615775088
"PDXP",2.09249999999999,18.015,0.718103557796511,0.484075045484504,0.810453742755792,-5.93364143772594
"EFHB",0.08125,0.135625,0.718091269545738,0.484082396776188,0.810453742755792,-5.93365016042724
"KRTAP5-7",-0.0675,0.075,-0.718066137526537,0.484097431899517,0.810453742755792,-5.93366799972729
"C17orf97",-0.702500000000002,3.1625,-0.717870824474438,0.484214286645491,0.810510980526003,-5.93380661777751
"LIG4",0.709999999999999,6.70875,0.717842327075012,0.484231337899833,0.810510980526003,-5.93382684009316
"DRAM1",-1.02625,9.895625,-0.717784602430792,0.484265878210584,0.810510980526003,-5.93386780035261
"REP15",-0.39125,1.384375,-0.717442871003179,0.484470388025702,0.810742994320178,-5.93411022351859
"PIM3",-3.13375,21.923125,-0.717403366727607,0.484494032771647,0.810742994320178,-5.93413824081025
"KLHL10",0.045,0.07875,0.717175955960587,0.484630159839869,0.810895863346256,-5.93429949760882
"FAM124B",0.19,0.26,0.7169918506929,0.484740381218413,0.81100536205512,-5.93443001173018
"SPATC1",-0.0575,0.03625,-0.716773107596916,0.484871359329469,0.811099740977868,-5.93458504050776
"SDHAF3",0.68625,3.913125,0.716706740775739,0.484911102379807,0.811099740977868,-5.93463206766874
"SLC2A9",-0.46625,0.704375,-0.716626901198257,0.484958916029979,0.811099740977868,-5.93468863619033
"IPO8",1.13125,15.094375,0.716598489813528,0.484975931480831,0.811099740977868,-5.93470876502033
"GGH",5.53250000000001,39.90125,0.716333771366005,0.485134487360108,0.811205024627487,-5.93489627648312
"ASMT",-0.0887499999999999,0.153125,-0.716291525792165,0.4851597936602,0.811205024627487,-5.93492619488543
"PANO1",0.14,1.30875,0.716188078218811,0.485221765036517,0.811205024627487,-5.93499944974864
"HMBOX1",0.946250000000001,4.615625,0.716012664449927,0.485326859366086,0.811205024627487,-5.9351236439411
"DNAH5",-0.06625,0.323125,-0.715995264437318,0.485337284847503,0.811205024627487,-5.9351359617327
"INPP5K",1.90624999999999,11.836875,0.715964607242028,0.485355653897218,0.811205024627487,-5.93515766385315
"LOC101060179",0.2375,1.085,0.715958825789581,0.485359118050303,0.811205024627487,-5.9351617564262
"TMOD4",0.0774999999999999,0.1775,0.715864409317364,0.485415692972942,0.811205024627487,-5.93522858758917
"TMEM63A",-4.675,11.24125,-0.715820508891133,0.485441999719104,0.811205024627487,-5.93525965900253
"CLCN5",0.10875,1.213125,0.715619130059563,0.485562684240603,0.811272525411185,-5.93540216625213
"MRFAP1L1",4.12125,27.676875,0.715603615832858,0.485571982522072,0.811272525411185,-5.93541314346622
"WWC3",0.876250000000001,6.269375,0.71539358393257,0.485697873323563,0.811331377942987,-5.93556173144359
"112268343",0.05875,0.029375,0.715227398008367,0.48579749717197,0.811331377942987,-5.93567927167679
"GPR162",3.4825,5.83375,0.714986034392069,0.485942209733417,0.811331377942987,-5.93584993851596
"SLC2A6",0.472500000000003,4.71875,0.714985990562021,0.48594223601461,0.811331377942987,-5.93584996950307
"GPBP1L1",2,26.655,0.714959619315613,0.485958048786963,0.811331377942987,-5.93586861321676
"TAPT1",1.4875,9.3425,0.71491649482822,0.485983907829913,0.811331377942987,-5.93589909961378
"KLRK1",1.74,1.92125,0.714816861276366,0.486043654952714,0.811331377942987,-5.93596952795766
"RMDN3",2.72125,13.708125,0.714742337182638,0.486088347591581,0.811331377942987,-5.93602220112161
"CC2D1A",1.61249999999999,21.16125,0.714644048265887,0.486147295925706,0.811331377942987,-5.93609166331038
"DICER1",-2.0325,8.14,-0.714592873289477,0.486177989579324,0.811331377942987,-5.93612782588685
"SEC61A2",2.14625,9.395625,0.714580350927668,0.486185500399944,0.811331377942987,-5.93613667439337
"TBC1D26",-0.0575,0.0525,-0.714556778599616,0.486199639097405,0.811331377942987,-5.9361533305966
"ASF1B",11.5975,49.15125,0.71451982234114,0.486221805979859,0.811331377942987,-5.93617944285516
"DST",4.41,27.17125,0.714498866954223,0.486234375583523,0.811331377942987,-5.93619424878785
"SYT16",0.37875,0.515625,0.714323127026363,0.486339796758473,0.811341269841099,-5.93631840114677
"TFAP2E",0.352499999999999,1.12875,0.71424993623177,0.486383705778166,0.811341269841099,-5.93637009878149
"COL3A1",18.46125,17.520625,0.714103340129732,0.486471659637139,0.811341269841099,-5.93647363076503
"ACADSB",0.530000000000001,3.7575,0.713950902605551,0.486563128281518,0.811341269841099,-5.93658126724605
"GLE1",-2.49625,18.676875,-0.713931707960258,0.48657464656927,0.811341269841099,-5.93659481911467
"ZFYVE27",-2.49875,23.004375,-0.713891503101995,0.486598773155546,0.811341269841099,-5.9366232035877
"RNASEL",0.335,2.07625,0.713861817090839,0.486616587931934,0.811341269841099,-5.93664416084228
"CD99L2",-1.90875000000001,32.535625,-0.71377777925289,0.486667021721581,0.811341269841099,-5.93670348413678
"MGAM",0.04875,0.069375,0.713776023504894,0.486668075435325,0.811341269841099,-5.93670472347064
"DRC7",0.165,0.17625,0.713734392104543,0.486693060957302,0.811341269841099,-5.93673410909245
"PALM2",-0.155,0.61,-0.713642558013861,0.486748178861632,0.811341269841099,-5.93679892476844
"CYP2D7",0.14875,0.524375,0.713593069451751,0.486777882949223,0.811341269841099,-5.93683385013664
"LZIC",-1.125,13.69875,-0.713449246649289,0.486864214602668,0.81141048961709,-5.93693533685924
"GOLGA6L10",-0.08625,0.398125,-0.713237913545333,0.486991086857834,0.811430792031805,-5.93708442686665
"HDAC6",2.24875,13.611875,0.713226642836391,0.486997853698757,0.811430792031805,-5.93709237690546
"ANKRD6",0.767499999999999,2.08,0.713176131657238,0.487028180885136,0.811430792031805,-5.93712800462595
"CRMP1",7.74125000000001,12.926875,0.713130450106304,0.487055609308031,0.811430792031805,-5.93716022378086
"FGL1",-0.09125,0.088125,-0.712938156100047,0.487171077880687,0.811470515000359,-5.93729582752803
"CACFD1",1.11875,3.674375,0.712890631021267,0.487199618226938,0.811470515000359,-5.93732933648365
"CACNA1E",0.2975,0.31875,0.71286690153273,0.487213868925731,0.811470515000359,-5.93734606688073
"FOXN4",-0.08125,0.069375,-0.712702613876111,0.487312538390516,0.811533612239096,-5.93746188314788
"GRIN3A",-0.05,0.11375,-0.712654610774732,0.487341370808481,0.811533612239096,-5.93749571874143
"KCNH2",1.7725,2.095,0.712197283156422,0.487616109574515,0.811858058037268,-5.93781796565488
"ARPP21",1.40375,1.715625,0.71211011880956,0.487668483891317,0.811858058037268,-5.93787936247728
"CYP1A1",-0.0475,0.1025,-0.711816754160695,0.487844782155014,0.811858058037268,-5.93808595133803
"PPIC",5.91124999999999,29.449375,0.71179210636788,0.487859596043208,0.811858058037268,-5.93810330483341
"MFAP3L",-1.56,4.1075,-0.711790907255664,0.48786031674397,0.811858058037268,-5.93810414906467
"HLTF",-2.5925,18.59,-0.711676919658949,0.487928829452631,0.811858058037268,-5.93818439564251
"STPG4",0.0425,0.03875,0.711611220220691,0.487968320975101,0.811858058037268,-5.93823064222047
"AP2S1",-10.605,150.16375,-0.711475542635702,0.488049881960308,0.811858058037268,-5.93832613464302
"RPL36A",-32.13625,381.801875,-0.711454945978447,0.488062264109647,0.811858058037268,-5.93834062947549
"LOC105371566",-0.04375,0.030625,-0.711437867102005,0.488072531607101,0.811858058037268,-5.9383526483849
"SLC25A46",-0.963749999999997,15.671875,-0.711400940750399,0.488094731471656,0.811858058037268,-5.93837863363126
"GZMB",-0.49625,0.591875,-0.711393039422515,0.488099481772999,0.811858058037268,-5.93838419366975
"SLC2A14",-0.0575,0.14,-0.711258801762823,0.488180190059232,0.811858058037268,-5.93847864579623
"LOC107986910",0.354999999999999,0.89,0.71125236074087,0.488184062822719,0.811858058037268,-5.93848317740294
"TSPAN18",0.99625,1.086875,0.711211537940838,0.488208608585052,0.811858058037268,-5.93851189755949
"VWA8",0.325,5.03,0.711048986005084,0.488306354433312,0.811946050784219,-5.93862624288467
"CNMD",-0.4225,0.435,-0.710926028064578,0.488380299343776,0.811994455284599,-5.93871272011403
"NPTN",-2.97874999999999,46.618125,-0.710614882203483,0.488567447239759,0.81223104800434,-5.93893148917243
"STMND1",0.04625,0.030625,0.710498725105663,0.488637324325531,0.812262359914922,-5.93901313729363
"FBXL4",0.398749999999999,4.980625,0.710382530799634,0.488707229754675,0.812262359914922,-5.9390947991493
"CARHSP1",-5.38500000000001,40.105,-0.710359927590005,0.48872082910899,0.812262359914922,-5.93911068333854
"LOC101927375",-0.17375,0.764375,-0.710217458128721,0.488806551891302,0.812330286410659,-5.93921079156964
"PODXL2",9.74749999999998,14.6725,0.709997914185436,0.488938667340268,0.812439193277902,-5.93936502073734
"GBP7",0.05375,0.035625,0.709959472627434,0.488961802591195,0.812439193277902,-5.93939202128981
"CHMP2A",9.39375000000001,83.548125,0.709842092340884,0.489032449507916,0.812482037706436,-5.93947445835139
"PLA2G2D",0.0925,0.1225,0.709661591485285,0.489141098259572,0.812588005006339,-5.93960120072584
"PTPRU",0.98125,1.919375,0.709540956306268,0.489213720122733,0.812634108515347,-5.93968589047316
"RHD",-0.11875,1.016875,-0.709318157358702,0.489347861020364,0.812692890587692,-5.93984226723801
"SPATA9",0.08625,0.219375,0.70930752722469,0.489354261668566,0.812692890587692,-5.93984972710969
"RRP7A",1.41125,9.834375,0.709195973392638,0.489421433803541,0.812692890587692,-5.93992800557677
"KCNC3",0.17375,0.306875,0.709184074469606,0.48942859906355,0.812692890587692,-5.93993635449698
"PTPRD",-2.4025,4.73125,-0.709006906927739,0.489535292704241,0.812786870300218,-5.94006064929579
"LRRC18",0.09,0.0925,0.708939735352744,0.489575748315766,0.812786870300218,-5.94010776706397
"RASGRF2",-0.5475,0.78375,-0.708866545621972,0.489619830764473,0.812786870300218,-5.94015910156339
"105370748",0.10875,0.329375,0.70854474769853,0.489813678889026,0.812921558258841,-5.94038474870549
"ITIH3",-0.05625,0.041875,-0.70838546611697,0.489909645553295,0.812921558258841,-5.94049640288695
"SLC1A7",0.0824999999999999,0.10375,0.708339009476254,0.489937637644206,0.812921558258841,-5.94052896394873
"FRMPD3",0.7625,0.99875,0.70826729314499,0.489980851635538,0.812921558258841,-5.94057922541017
"USP14",3.29125,28.536875,0.708231141892731,0.490002636095655,0.812921558258841,-5.94060455975177
"MTMR7",-0.3275,0.49625,-0.708228993973779,0.490003930432848,0.812921558258841,-5.94060606494841
"HSD17B11",-4.045,15.77,-0.708104202849687,0.49007913312808,0.812921558258841,-5.94069350750182
"DMBX1",-0.32375,1.373125,-0.708063966460101,0.490103382189345,0.812921558258841,-5.94072169853874
"NYNRIN",0.772499999999999,1.08625,0.708061388383584,0.490104935930003,0.812921558258841,-5.94072350477947
"PDZD9",-0.0575000000000001,0.30375,-0.707936858230424,0.490179990551678,0.812933596123129,-5.94081074526543
"MESP1",0.515,1.33625,0.707898528538954,0.490203093324552,0.812933596123129,-5.94083759453003
"NOX5",-0.04375,0.043125,-0.707825931664737,0.490246852015726,0.812933596123129,-5.94088844363696
"TRABD2B",0.13375,0.211875,0.707744332327371,0.490296039829556,0.812940728495201,-5.94094559255605
"INKA2",2.50875,6.680625,0.707604701940087,0.490380215378717,0.813005866049427,-5.94104336988419
"NKG7",-2.42875,3.158125,-0.707059204655518,0.490709148313794,0.813426849404392,-5.94142518676454
"GNA13",2.63374999999999,16.936875,0.706921712909799,0.490792076040596,0.813426849404392,-5.94152137987625
"GJA9",-0.05375,0.221875,-0.706733243516732,0.490905764313047,0.813426849404392,-5.94165321009948
"GLUD2",0.18375,0.185625,0.706707459025458,0.490921319218637,0.813426849404392,-5.94167124324364
"NOG",0.32,0.475,0.706705357405538,0.490922587067281,0.813426849404392,-5.9416727130465
"SFRP2",3.48249999999999,3.37875,0.706703353549862,0.490923795939297,0.813426849404392,-5.94167411447252
"TRH",1.615,1.465,0.706662348554235,0.490948533534283,0.813426849404392,-5.94170279110877
"HSPA4",4.59750000000001,43.28,0.706469305192063,0.491065003161669,0.813545396291711,-5.94183777419862
"NLGN4Y",1.275,1.76625,0.706221390734194,0.491214602463322,0.813614382082129,-5.94201107484588
"BARX2",-0.05625,0.045625,-0.706126186385564,0.491272058924467,0.813614382082129,-5.94207761088072
"TRDN",-0.04875,0.029375,-0.706010425051789,0.491341927040991,0.813614382082129,-5.94215850244986
"ACTA1",-0.05875,0.228125,-0.705976439266704,0.491362440388845,0.813614382082129,-5.94218224865259
"GAPT",-0.4675,0.62,-0.705922980608018,0.491394708321963,0.813614382082129,-5.9422195985905
"KIF3C",1.4025,11.50125,0.705809758414858,0.491463053999886,0.813614382082129,-5.94229869479757
"SFXN5",2.81,9.275,0.705784234911805,0.491478461839464,0.813614382082129,-5.94231652370125
"ZG16B",0.06,0.1225,0.705519808145349,0.491638105912205,0.813614382082129,-5.94250119810975
"DZIP1",1.45875,9.486875,0.705517873181916,0.491639274233576,0.813614382082129,-5.94250254924165
"EVA1C",1.1,8.3975,0.705446888532617,0.491682135553797,0.813614382082129,-5.94255211349094
"STMN3",10.3675,12.76125,0.705153513738756,0.491859302041408,0.813614382082129,-5.94275690995879
"THEM4",-0.829999999999999,6.8725,-0.705138915975027,0.491868118493408,0.813614382082129,-5.94276709816451
"SLCO2A1",0.6325,0.81375,0.705116512335374,0.491881649557498,0.813614382082129,-5.94278273393709
"PCNX1",0.361250000000002,6.000625,0.705033257337292,0.491931934783454,0.813614382082129,-5.94284083455953
"XDH",0.04875,0.093125,0.704930668992872,0.491993901361712,0.813614382082129,-5.94291241843329
"ZSCAN32",0.938750000000001,4.861875,0.704858597062018,0.492037437838672,0.813614382082129,-5.94296270282927
"NLRP4",-0.08375,0.103125,-0.704856329976915,0.492038807353401,0.813614382082129,-5.9429642844909
"SYCP2",0.09,0.21,0.704852582337178,0.492041071255651,0.813614382082129,-5.94296689907049
"PIR",1.7525,10.56125,0.704844916702345,0.49204570198894,0.813614382082129,-5.94297224703954
"ARL17B",0.90125,5.730625,0.704844396090226,0.492046016486449,0.813614382082129,-5.94297261024526
"MYL4",0.12625,0.191875,0.704784042154772,0.492082476611921,0.813614382082129,-5.94301471455391
"C11orf24",-7.54000000000001,48.08625,-0.704723693122503,0.492118935377997,0.813614382082129,-5.94305681208527
"CUL7",1.44625,8.908125,0.704684726077711,0.492142477458137,0.813614382082129,-5.94308399245091
"KIF3B",0.716249999999995,16.399375,0.704611648997673,0.492186629039961,0.813614382082129,-5.94313496153862
"BATF3",1.38125,7.590625,0.704535116701454,0.492232870707104,0.813614382082129,-5.94318833526015
"ZFAND2B",1.84625,20.403125,0.70437921350141,0.492327077131169,0.813614382082129,-5.94329704565165
"BCL7C",3.08374999999999,44.369375,0.704339518578441,0.492351064983931,0.813614382082129,-5.94332472111148
"SETD4",1.37125,6.199375,0.704302595692491,0.492373378302242,0.813614382082129,-5.94335046259216
"AAR2",1.32625000000001,16.911875,0.704208815940385,0.492430054180855,0.813614382082129,-5.94341583725155
"SCGB3A2",-0.04625,0.023125,-0.704168605104839,0.492454356820954,0.813614382082129,-5.9434438660823
"CSF2",0.275,0.6575,0.703917871870002,0.492605911112132,0.81370939699715,-5.94361860523644
"SERPINB10",0.05125,0.129375,0.703906349161942,0.492612876612645,0.81370939699715,-5.94362663416416
"REXO4",-1.58,15.45625,-0.703850475292497,0.492646653308693,0.81370939699715,-5.94366556487877
"HESX1",0.20625,0.891875,0.703697382082584,0.492739207769529,0.813788053247669,-5.94377221945954
"HLCS",0.588750000000002,5.638125,0.703521838853157,0.492845347361418,0.813815886941502,-5.94389448757528
"CLIC6",0.648750000000001,0.689375,0.703520874404969,0.492845930538037,0.813815886941502,-5.94389515924737
"GOLGA8G",-0.06625,0.095625,-0.703358429592996,0.492944162506915,0.813903886148485,-5.94400827869214
"ARHGEF11",1.25625,9.500625,0.703251618190284,0.49300875873047,0.813936338137424,-5.94408264421142
"SOCS6",-0.937500000000002,5.68125,-0.703003537381459,0.493158809661358,0.814109853411435,-5.94425532542508
"BRINP1",2.78,3.13375,0.702923517138377,0.493207215435066,0.814115555846198,-5.94431101288343
"IGLL5",-4.195,4.26375,-0.702648207751051,0.493373776840896,0.814316273796179,-5.94450256029796
"SMIM10L2B",0.31625,0.635625,0.702461206926028,0.49348693081127,0.814428813916795,-5.94463262687507
"FBN3",1.0875,1.09875,0.702082716452374,0.493716001956315,0.814674752131152,-5.94489578348565
"CH507-42P11.6",-0.0475,0.09625,-0.702023324852848,0.493751952832016,0.814674752131152,-5.94493706524481
"RAB3C",0.20625,0.276875,0.701992026201779,0.493770899130013,0.814674752131152,-5.94495881892103
"GLB1L2",0.3075,0.4225,0.701866063214757,0.493847153805017,0.814695700316949,-5.94504635854314
"DSC2",-0.6225,0.825,-0.70182244180146,0.493873562684545,0.814695700316949,-5.94507667040188
"PPP1R17",-0.1425,0.1425,-0.701731067304077,0.493928884511217,0.81471275294924,-5.94514015946541
"NTRK3",4.37,6.5875,0.701351936943987,0.494158464580175,0.814921952835982,-5.94540350551904
"FAM160A2",0.803749999999997,9.513125,0.701313296650828,0.494181866517722,0.814921952835982,-5.94543033783499
"CBY3",0.0950000000000001,0.1875,0.701298707784752,0.494190702225034,0.814921952835982,-5.94544046817279
"NUDCD1",0.704999999999999,4.9975,0.701168797186542,0.494269386349081,0.814934386085635,-5.94553066791159
"RIMS4",1.39,1.8475,0.701137678491228,0.494288235390133,0.814934386085635,-5.94555227198332
"SIGLEC11",-0.23375,0.505625,-0.700903737691319,0.494429950307427,0.815093831241381,-5.94571465615726
"GEM",-6.86375,28.488125,-0.70053790191076,0.494651611745953,0.815300479486788,-5.94596849071254
"UBE2Q2L",-0.2025,0.87625,-0.700514318487535,0.494665903056836,0.815300479486788,-5.9459848497947
"CCNK",-5.78249999999999,38.81,-0.700473973577945,0.494690352221319,0.815300479486788,-5.94601283460498
"ADAM7",-0.0475,0.0825,-0.700282778400009,0.494806226920786,0.815399474674636,-5.94614543464601
"ARHGEF35",-0.10125,0.136875,-0.700226293297196,0.494840463041739,0.815399474674636,-5.94618460243655
"CUX1",-2.43,26.02375,-0.700119847411115,0.494904984641033,0.815431602695939,-5.94625840593354
"PMFBP1",0.0875000000000001,0.1775,0.699712668976085,0.495151839532188,0.815764119509456,-5.94654062369016
"NCAPG2",8.34125,38.423125,0.699315175409062,0.49539289305787,0.816087018934972,-5.94681598119106
"FAM110B",1.36625,2.304375,0.699092125521986,0.495528188396554,0.816235654392905,-5.94697043165335
"TMEM87B",-0.8375,9.21625,-0.698917628289528,0.49563404836847,0.816301172632477,-5.94709122990236
