gene_symbol,Con1,Con2,Con3,Con4,Con5,Con6,Con7,Con8,Con9,RR1,RR2,RR3,RR4,RR5,RR6,RR7,RR8,RR9
C3orf20,6.77648,8.73498,13.4864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3orf22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3orf30,3.47101,4.55906,7.6114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3orf33,0.689405,0.646784,0.0,1.37366,1.43076,1.05991,0.881327,1.10809,1.18799,1.91233,1.85287,1.77413,1.60534,1.60534,1.03291,1.63355,2.68233,1.88897
C3orf35,37.2001,31.4152,22.019,0.0557492,0.0265912,0.0,0.0,0.0681523,0.151512,0.0416671,0.036706,0.0,0.0831409,0.0831409,0.0593685,0.294209,0.14755,0.584098
C3orf36,42.0882,31.5958,26.8386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3orf38,0.916272,0.859059,1.50885,12.0336,12.8487,13.3876,11.4665,11.4183,11.4213,11.8404,12.6006,13.2518,10.3764,10.3764,9.31121,6.3029,5.5683,6.86004
C3orf49,0.0,0.975281,0.0,0.0385681,0.0779826,0.0430467,0.0527025,0.0,0.0,0.0,0.0,0.0,0.231168,0.231168,0.0,0.0,0.0,0.0
C3orf52,0.0,0.0,0.0,2.16808,1.96929,1.28761,1.59763,1.48425,1.5576,3.5761,2.90554,3.06819,2.9552,2.9552,2.15862,2.28703,2.45812,2.41532
C3orf56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3orf58,2.93176,5.24463,5.27221,4.62301,4.72997,4.63566,5.76364,5.59619,6.48101,14.9815,14.4927,15.049,8.90425,8.90425,8.54392,2.83956,2.57959,2.75483
C3orf62,2.2905,2.76001,1.43792,0.697782,0.591974,0.738094,0.927601,0.575556,0.550461,0.94796,0.799833,0.922089,1.24232,1.24232,1.50666,1.79987,1.55227,1.45433
C3orf67,0.0,0.0,0.0,0.771664,0.870739,0.741893,0.92486,0.939871,0.608813,0.966861,1.13056,1.21342,1.06555,1.06555,0.748615,0.206719,0.207307,0.489656
C3orf67-AS1,0.0,0.522648,0.611488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3orf70,8.33594,10.5338,11.509,0.0,0.0,0.0,0.0100214,0.0,0.0109061,0.0097132,0.0097001,0.0288482,0.0,0.0,0.00733722,0.0644746,0.010776,0.021443
C3orf79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3orf80,2.80964,4.39047,6.16866,0.19517,0.179352,0.25772,0.144368,0.367347,0.471044,0.839293,0.814983,1.06121,0.790049,0.790049,0.969165,0.511013,0.307479,0.382246
C3orf84,0.0,2.19601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4A,0.0,0.0,0.0,0.00818704,0.0082756,0.0184573,0.0,0.0099604,0.0121002,0.0107586,0.0324895,0.0860815,0.00806325,0.00806325,0.0245475,0.144265,0.108474,0.0959174
C4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0351418,0.0352409,0.0116872
C4BPA,16.3867,25.0999,19.7792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4BPB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0560552,0.0560552,0.168447,0.0,0.0,0.0
C4B_2,0.0,0.0,0.0,0.00011608,0.000117147,0.000114591,0.0,0.000118435,0.000114432,0.000119308,0.000114097,0.000114303,0.000117564,0.000117564,0.000113587,0.000110565,0.000111445,0.000110574
C4orf17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4orf19,15.1845,21.4978,17.3921,0.0,0.0124289,0.0137426,0.0332838,0.0298908,0.0,0.0322549,0.0322134,0.047888,0.0242739,0.0242739,0.0121859,0.0177628,0.0,0.0
C4orf22,0.0,0.0,0.0,0.120272,0.182427,0.134094,0.165669,0.148788,0.0898512,0.240482,0.961268,0.395831,0.485476,0.485476,0.0607165,0.0,0.0,0.0
C4orf26,19.9565,18.0364,10.9421,0.0,0.0,0.0,0.0370307,0.0,0.0370009,0.0358692,0.0358308,0.0709632,0.124248,0.124248,0.0542556,0.0,0.078179,0.310909
C4orf27,0.0,1.04775,0.0,25.3257,26.5647,27.8476,27.6344,29.1828,28.9074,23.582,24.5988,24.9324,22.1907,22.1907,19.9601,16.2588,16.659,13.2187
C4orf29,0.0,0.0,0.0,1.23064,1.50141,1.27998,1.32529,1.47482,1.3471,1.25606,0.975784,1.35318,1.47201,1.47201,1.41378,0.304941,0.672781,0.912285
C4orf3,1.26425,0.79012,0.925468,22.2637,22.6505,22.1796,23.6053,25.7542,24.1197,31.0016,28.8653,29.7442,22.5662,22.5662,22.3501,26.5602,25.387,25.8248
C4orf32,0.0,0.0,0.0,8.57065,7.88673,8.69942,8.83279,9.80364,8.79423,6.62743,6.94803,6.42809,4.52756,4.52756,4.22938,2.55179,2.6556,2.52112
C4orf33,14.5652,9.87236,18.6196,3.61221,3.63292,2.90606,3.61194,4.39232,3.45476,8.5714,9.27915,8.14969,5.60279,5.60279,5.30779,1.68832,2.34543,2.11557
C4orf36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0730251,0.0,0.0,0.314495,0.0,0.0595547,0.0595547,0.0,0.0,0.0,0.0
C4orf45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4orf46,13.0423,13.2154,13.552,7.18144,7.09542,7.60083,8.23327,7.6967,8.03466,3.73556,4.34998,3.80424,3.31455,3.31455,3.41301,1.61262,1.39665,1.40757
C4orf47,0.0,0.0,0.0,0.432641,0.164036,0.241245,0.148644,0.200245,0.0806533,0.935065,0.862478,1.1369,0.435286,0.435286,0.817194,0.0762776,0.382501,0.3039
C4orf48,0.0,0.0,0.0,176.301,187.338,174.164,171.651,170.673,154.822,109.615,120.245,120.781,69.7939,69.7939,64.3306,347.468,353.365,330.342
C4orf51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,5.25116,4.52619,2.30905,0.44177,0.349111,0.413044,0.455882,0.331425,0.354362,0.284048,0.514803,0.437422,0.601393,0.601393,0.397358,0.663032,0.384943,0.49904
C5AR1,0.0,0.0,0.0,2.10772,2.13061,2.59688,2.40592,2.18469,3.285,1.16551,1.37107,1.58887,1.32662,1.32662,1.76205,0.680037,0.852465,1.10206
C5AR2,0.0,0.0,1.06829,0.408917,0.895509,0.798732,0.418323,0.333942,0.454521,0.0479936,0.0,0.0949273,0.108707,0.108707,0.254308,0.631854,0.877391,0.678248
C5orf15,19.8357,24.6341,25.885,35.0969,36.1337,35.3387,40.2406,42.2648,38.9434,64.17,62.8161,63.4121,63.515,63.515,60.9983,28.3229,29.397,27.9838
C5orf17,5.63567,3.52421,2.06046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5orf22,9.42747,8.53077,9.28576,6.32631,6.15698,5.96367,6.46802,6.92225,6.70874,8.44408,8.49808,7.84344,6.64805,6.64805,6.53985,3.38004,3.82002,3.74641
C5orf24,9.66034,8.83061,9.84124,10.5421,10.4003,11.051,13.5224,13.895,13.5687,11.6881,11.4765,10.4426,8.1311,8.1311,7.74493,3.31204,2.92814,3.29207
C5orf28,13.0323,14.254,16.2169,4.64719,3.88133,4.65881,5.38344,4.85473,4.9322,4.32893,3.78313,3.98401,2.99869,2.99869,2.89545,1.87615,1.45279,2.17921
C5orf30,21.3566,11.8634,13.0299,3.24516,3.62961,3.29067,3.88765,4.11285,4.42817,6.37066,6.38237,5.99247,4.84045,4.84045,4.53119,1.92858,2.19482,2.01013
C5orf34,0.0,0.0,0.0,4.88257,3.96672,4.90984,4.70912,4.75774,4.2146,3.68347,3.91634,3.99759,3.52565,3.52565,3.50261,1.11957,1.01831,1.76577
C5orf38,28.062,39.5849,27.2779,0.413459,0.418105,0.0920761,0.344559,0.206301,0.373243,1.22156,0.999058,0.219106,0.758798,0.758798,0.58977,0.344325,0.345351,0.571028
C5orf42,5.41196,4.69337,4.96078,0.911885,0.952815,0.899162,1.37578,1.25883,1.23194,0.669324,0.673417,0.612909,0.942065,0.942065,0.950181,0.323968,0.324878,0.423608
C5orf45,0.0,0.0,0.0,97.6241,98.5997,99.1122,79.7699,81.5875,81.5123,142.645,140.466,139.625,101.259,101.259,98.7431,308.587,293.995,299.221
C5orf46,0.0,0.0,0.0,0.0,0.365797,0.0,0.169776,0.0,0.0,0.491926,0.327955,0.0,0.125077,0.125077,0.0,0.163925,0.493277,0.977407
C5orf47,8.1552,14.8431,20.0102,0.0363378,0.0,0.0,0.0246432,0.0221312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5orf49,11.7351,10.5255,9.5196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5orf51,0.0,0.206338,0.968345,13.7475,13.598,14.1164,16.646,17.5138,17.7182,15.7035,15.6384,15.513,11.157,11.157,11.8629,4.91213,5.13377,5.10758
C5orf52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5orf56,0.0,0.0,0.0,1.79297,1.32487,1.61378,3.04943,2.05405,2.78957,3.59504,5.25127,2.45698,4.26159,4.26159,3.77353,5.01559,4.15974,5.08908
C5orf58,13.8113,17.698,19.2147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.330726,0.162839,0.126035,0.126035,0.0,0.0,0.0,0.0
C5orf60,1.18389,0.0,9.06244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31031,0.0622276,0.0
C5orf63,31.7893,28.4861,38.4142,3.16387,3.60498,2.79756,2.85098,2.9425,2.79127,4.33128,5.29242,3.8978,2.04359,2.04359,1.9982,7.41412,6.86725,6.32375
C5orf64,7.94419,15.4612,13.0863,0.0,0.0,0.0,0.0219126,0.0,0.0238351,0.0424705,0.0212064,0.0420289,0.0,0.0,0.0,0.0,0.0233699,0.0
C5orf66,5.38984,6.43204,5.37826,0.259716,0.412555,0.559626,0.452968,0.429395,0.602093,0.21944,0.194844,0.265387,0.936524,0.936524,0.77405,1.2817,1.0979,1.17175
C5orf66-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5orf66-AS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5orf67,0.0,1.46127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.944495,1.47528,1.38361,0.0119496,0.0120788,0.0,0.0,0.0145226,0.0176068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6orf1,0.0,0.0,0.0,23.2663,22.9085,24.415,23.235,25.162,24.0296,16.5352,17.539,16.2476,10.5662,10.5662,9.85012,15.7447,18.7159,16.8586
C6orf10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6orf106,1.37392,1.96272,3.01965,30.4459,30.8909,30.9098,27.3743,29.2293,27.852,21.7838,21.605,22.2999,21.9264,21.9264,21.5127,67.7867,65.6839,65.4475
C6orf118,0.0,0.0,0.0,0.0,0.0,0.0,0.0699017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6orf120,2.52675,1.31543,2.15958,8.99537,8.82197,8.7738,11.2841,11.2005,11.3322,9.57421,8.48214,8.32369,6.42214,6.42214,6.98963,4.41301,4.06834,4.00087
C6orf132,6.24638,5.5352,5.75444,0.0,0.019605,0.00722816,0.0174638,0.0,0.00950327,0.0677089,0.084521,0.0921729,0.0318244,0.0318244,0.0958944,0.18743,0.216151,0.224416
C6orf136,2.73617,5.14407,10.4619,5.87878,6.48341,6.0399,6.59371,6.69314,7.44198,7.20955,6.59954,8.92216,7.43496,7.43496,7.44792,9.24918,9.17656,9.94584
C6orf141,0.0,0.0,0.0,4.643,4.38075,4.99644,3.94546,4.54095,4.70473,1.40991,0.815372,1.06422,1.65061,1.65061,1.93615,3.30301,2.54495,1.96777
C6orf15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0635374,0.191165,0.126613
C6orf163,0.0,0.0,0.0,0.0380484,0.0,0.0,0.0,0.093369,0.0,0.151003,0.150857,0.0497611,0.0759995,0.0759995,0.0380886,0.0,0.0,0.0
C6orf165,16.0639,11.4286,21.8809,0.292943,0.296127,0.210383,0.198864,0.433727,0.154459,1.15599,0.852224,0.980339,1.07822,1.07822,0.873892,1.29333,1.17636,1.28975
C6orf201,0.0,0.0,0.0,0.0,0.0879915,0.0,0.0,0.0537352,0.0281337,0.0773151,0.0,0.0248213,0.0565889,0.0565889,0.0379103,0.0,0.0,0.0
C6orf203,2.96998,0.696689,1.62775,7.04629,7.58554,6.89784,5.55629,6.15197,5.2869,11.9923,10.1567,13.4763,9.21847,9.21847,9.04484,7.52598,10.2928,10.8237
C6orf222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6orf223,3.24032,4.55523,2.84792,0.0499669,0.0757732,0.0418806,0.0338089,0.0455508,0.0735912,0.130331,0.178593,0.0162009,0.0863361,0.0863361,0.0742964,0.0180279,0.0180791,0.0900146
C6orf226,0.0,0.0,0.0,7.15079,6.04676,7.55736,6.76058,7.1083,6.05921,7.96353,8.28191,9.09716,4.85761,4.85761,4.23714,2.23551,3.68382,3.4914
C6orf229,1.86155,12.2664,4.05648,0.0,0.0,0.0,0.0,0.083358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6orf25,2.69755,4.55349,3.55218,0.0,0.0205669,0.0,0.027632,0.0,0.0,0.080399,0.0267361,0.0795476,0.0403501,0.0403501,0.0404927,0.0,0.0587535,0.0291908
C6orf47,17.1417,24.798,23.116,9.69786,11.0215,9.32295,9.91054,9.19398,8.89064,12.7219,12.8525,13.3118,10.7193,10.7193,10.9239,22.6869,22.5908,21.8809
C6orf48,0.0,0.0,0.0,40.2284,42.5574,42.0439,42.438,42.2642,38.973,97.6353,93.8333,91.1294,48.8001,48.8001,50.6537,44.9558,41.4126,42.7738
C6orf52,73.3804,56.5879,102.735,6.55957,6.47267,6.7386,6.55848,5.06276,6.49398,9.35788,11.3376,10.6662,6.6044,6.6044,5.92482,8.34777,6.37369,6.89909
C6orf58,0.0,0.0,0.0,0.0,0.0423887,0.0,0.0,0.0,0.0,0.610923,1.10975,0.329377,0.545334,0.545334,0.42036,0.0,0.0,0.0
C6orf62,6.37547,8.73695,8.61283,42.8901,41.9668,40.411,37.9316,41.3033,41.8276,57.8123,55.4999,54.4524,44.7353,44.7353,46.207,42.8137,45.7496,43.1256
C6orf7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6orf89,17.4319,19.2567,20.2527,16.2481,16.2731,15.9583,15.2253,15.8643,15.4564,14.5698,15.0281,14.1667,13.9651,13.9651,14.1718,23.1566,23.6956,23.4864
C6orf99,2.69209,0.0,8.75758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127431,0.0,0.0,0.0,0.0,0.0,0.0
C7,8.71865,12.2555,8.94157,0.0110814,0.0112012,0.0,0.0149915,0.0134632,0.0163113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C7orf13,14.9524,20.532,11.1343,0.666155,0.469334,0.563807,0.410998,0.442924,0.506527,0.0,0.0,0.0,0.0,0.0,0.0200673,0.0,0.0,0.0
C7orf25,4.14928,6.4881,6.82429,7.85319,9.32741,7.46831,9.16581,7.5667,7.62615,19.058,19.2043,19.7944,12.8195,12.8195,13.7377,6.50096,7.04111,8.03743
C7orf26,61.7157,62.8763,49.4848,11.5522,11.7209,10.5481,12.5609,12.6248,13.8157,10.1224,9.50013,9.59865,12.1901,12.1901,12.8361,15.0397,14.8982,14.9965
C7orf31,6.83285,11.5878,10.3664,0.297387,0.300604,0.166187,0.452825,0.346418,0.364927,0.763887,1.00638,0.820425,0.562647,0.562647,0.454386,0.214793,0.2154,0.249978
C7orf33,23.4823,12.8618,18.2091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0480969,0.0,0.0,0.0,0.036428,0.0,0.0,0.0
C7orf34,0.0,0.0,0.0,0.0733811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C7orf43,13.2478,10.1665,19.1565,9.74205,10.4369,9.1242,10.2004,10.6657,10.6766,11.8704,11.7077,11.865,15.3437,15.3437,14.6344,23.4953,23.6619,20.6775
C7orf49,33.8839,26.8789,27.1872,42.9513,46.4756,41.7475,41.6844,41.5096,38.5041,39.3229,42.8216,41.1414,38.1312,38.1312,37.1749,56.386,52.5404,54.3557
C7orf50,0.0,0.0,0.0,102.197,99.0227,98.1002,83.6556,80.4519,82.0724,106.143,106.671,95.8128,84.6746,84.6746,89.9839,397.506,403.766,403.412
C7orf55,2.97693,8.39799,4.87506,14.6197,13.2779,15.1893,16.5875,17.7533,15.1802,19.7831,21.5225,19.144,16.8469,16.8469,13.0461,11.7845,13.0235,12.9296
C7orf55-LUC7L2,0.0,0.0,0.0,3.65264,1.56507,0.546012,3.17454,2.90172,6.1871,12.6375,9.47348,13.8966,5.71046,5.71046,10.2622,0.717039,1.43095,0.532171
C7orf57,9.7712,13.4437,8.57268,0.0,0.0,0.0,0.0,0.0,0.0321881,0.0968851,0.0322583,0.0637943,0.0486807,0.0486807,0.0731691,0.0,0.0,0.0
C7orf60,1.77709,2.77558,2.60353,5.51008,5.05605,5.25004,6.93548,6.72235,6.93098,10.7186,11.3996,10.4337,9.01234,9.01234,9.44077,2.80718,3.09335,2.94697
C7orf61,0.0,0.0,0.0,0.52085,1.15854,0.813291,0.929856,0.578146,0.465782,1.66148,1.59099,2.18864,1.57066,1.57066,1.468,1.91221,1.18018,1.4652
C7orf62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C7orf65,24.1959,20.7598,29.7222,0.0,0.0,0.0,0.0,0.0,0.0,0.16356,0.102097,0.161864,0.13853,0.13853,0.231765,0.22451,0.0675439,0.111967
C7orf66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C7orf69,0.0,0.0,2.75506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C7orf71,0.0,0.0,0.0,0.0,0.0,0.0536072,0.0,0.0,0.0,0.0507024,0.151963,0.0937647,0.113573,0.113573,0.0762246,0.10908,0.0546968,0.0543539
C7orf72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049782,0.0,0.0
C7orf73,14.0591,16.8186,11.7072,71.0084,69.6821,68.2002,65.9883,65.6129,68.5435,67.8693,68.3171,65.5576,43.8272,43.8272,43.02,49.736,48.1017,48.4172
C7orf76,16.1757,19.3778,14.3058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C7orf77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238287,0.0,0.271657,0.271657,0.0904536,0.0,0.0,0.0
C8A,3.55998,5.2457,2.23267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8B,0.569122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8G,0.0,0.0,1.85417,0.0,0.0,0.0,0.0850677,0.0,0.0,0.0823072,0.0,0.0,0.124644,0.124644,0.0,0.0866851,0.0,0.172635
C8orf22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8orf31,1.16977,1.83204,2.85579,0.849575,0.56678,0.812561,0.754544,0.805961,0.615779,1.83455,1.05824,2.39884,1.47089,1.47089,1.0722,3.44491,3.42732,2.7254
C8orf33,3.22435,7.34166,3.53973,42.3868,43.5878,42.9137,38.6566,40.2222,38.7739,31.4922,33.378,34.2271,36.2198,36.2198,36.9257,56.4736,57.5922,57.7292
C8orf34,2.89778,3.25193,2.51425,0.0,0.0,0.0,0.0,0.0413513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8orf34-AS1,2.40803,0.753299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8orf37,26.9353,24.262,21.134,0.758675,1.21087,0.907394,1.22544,1.19762,1.48998,2.60208,2.38946,2.07412,1.36698,1.36698,1.25364,0.326682,0.308336,0.249196
C8orf37-AS1,0.0,0.0,0.0,0.228344,0.0,0.77521,0.0,0.158537,0.0,0.59584,0.0,0.476808,0.990167,0.990167,0.0,0.0,0.0,0.0
C8orf4,17.7467,22.4124,21.7044,0.667337,0.674609,0.745333,0.628346,0.627,0.53127,8.92712,8.54556,8.49601,5.50571,5.50571,5.95777,3.09065,3.39467,2.64135
C8orf44,0.664412,0.0,2.18578,0.638295,0.944389,0.39162,0.641898,0.576459,0.458649,3.65082,3.20677,3.76576,1.92578,1.92578,2.66618,2.93984,2.54167,2.43376
C8orf44-SGK3,0.0,0.0,0.0,0.852349,0.284619,0.561534,0.852652,0.711782,0.0778831,1.14041,1.46298,1.51057,0.841423,0.841423,0.993591,0.0,0.165266,0.775116
C8orf46,7.47691,5.41501,4.48015,0.349274,0.130761,0.260237,0.262686,0.235907,0.400091,0.695803,0.762708,0.75586,0.881306,0.881306,0.923294,0.672505,0.693142,0.72675
C8orf48,5.42623,4.24492,1.9809,2.19336,2.49027,2.37333,2.48557,1.98421,1.30033,4.36844,4.49757,4.09917,4.64156,4.64156,4.95724,4.71855,5.31156,4.99124
C8orf49,2.53069,4.15425,2.77564,1.12013,1.13233,0.905102,0.906972,0.785435,0.528247,1.03552,1.06567,1.05544,0.874981,0.874981,0.782945,1.91521,2.26366,2.42125
C8orf58,0.0,0.0,0.0,7.26237,8.61672,8.05142,6.39921,6.50138,6.42378,15.5196,13.7728,14.5428,12.9025,12.9025,11.8486,42.1189,42.0726,41.2206
C8orf59,30.1165,20.8727,22.4846,39.3236,41.4193,41.9859,39.399,40.1447,39.3502,111.537,107.529,109.197,49.2624,49.2624,52.5098,29.273,37.1387,38.1643
C8orf74,50.4934,48.7464,37.2717,0.050113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212524,0.213142,0.0
C8orf76,0.0,0.0,0.0,15.9739,15.5417,16.9103,18.0547,16.4179,17.4871,23.6793,23.5742,22.1549,26.08,26.08,26.079,20.2304,17.4062,17.8734
C8orf82,0.0,0.0,0.0,28.3634,28.5985,30.5123,30.0584,30.1721,27.4658,32.2255,35.7404,32.2272,25.9049,25.9049,24.9232,41.6327,44.9713,45.2008
C8orf86,14.8832,18.4263,17.6332,0.02245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222622,0.0222622,0.0223372,0.0,0.0323362,0.0
C8orf87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8orf88,56.1322,40.1979,40.8878,23.2852,21.6548,21.7553,20.5536,21.6062,21.9456,46.7692,48.8161,49.4999,32.1024,32.1024,31.6104,21.5398,20.3481,22.4965
C8orf89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C9,0.0,0.418687,0.0,0.016934,0.0,0.0,0.0,0.0,0.0,0.0222451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C9orf106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C9orf114,4.33693,2.79397,1.78726,17.9652,18.5043,18.659,14.6738,14.1829,14.0637,12.9604,12.7132,12.507,14.6879,14.6879,14.8002,55.7338,53.8962,54.9004
C9orf116,4.93015,9.29521,24.0897,8.53171,11.5122,10.5075,8.85009,8.74328,8.49352,23.9917,23.3674,20.512,12.1503,12.1503,10.713,12.3048,14.0092,15.2235
C9orf117,0.0,0.0,0.0,0.0829847,0.25167,0.123565,0.150594,0.0676222,0.0818438,0.218802,0.145708,0.396759,0.494916,0.494916,0.220628,0.79215,0.794418,0.710788
C9orf129,0.0,1.11834,0.0,0.0439737,0.0,0.0,0.0,0.0,0.0653783,0.0,0.0582364,0.0576088,0.0,0.0,0.0441226,0.0623797,0.0,0.0
C9orf131,0.0,0.0,0.0,0.0564064,0.028495,0.0157425,0.0190811,0.0,0.0415438,0.207259,0.0369561,0.091596,0.0403031,0.0403031,0.0652396,0.10177,0.102058,0.0812059
C9orf135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C9orf135-AS1,19.7789,34.3393,26.5717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0783131,0.0,0.0
C9orf139,16.5604,15.2322,19.2063,0.0,0.0,0.0130623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C9orf142,18.9036,23.135,20.5931,23.8642,25.9918,22.4152,21.853,20.7261,22.1619,8.74731,8.92434,9.53506,4.5573,4.5573,4.3515,15.8378,16.9371,16.337
C9orf152,1.81286,2.12455,1.99026,0.0687252,0.0173677,0.0383958,0.0232953,0.0836827,0.0506736,0.0225718,0.180353,0.201026,0.0679872,0.0679872,0.0682397,0.0247502,0.0248205,0.0493706
C9orf153,0.0,0.0,0.0,0.0511517,0.129369,0.0285433,0.0347613,0.12504,0.0756533,0.10114,0.0673303,0.133415,0.0762268,0.0762268,0.10198,0.0,0.0735653,0.0731398
C9orf156,0.0,0.0,0.0,7.27156,7.61558,7.08062,7.01064,6.79407,5.29493,7.78778,7.39616,8.68877,6.07535,6.07535,6.32528,7.57364,7.13628,8.54609
